233,0.0,"[('average_q', 1.9349859051151925), ('average_loss', 0.014941669066740933), ('n_updates', 10423)]"
234,0.0,"[('average_q', 1.9426383172497232), ('average_loss', 0.015861664990785063), ('n_updates', 10446)]"
235,0.0,"[('average_q', 1.9509374751342898), ('average_loss', 0.015057977485147749), ('n_updates', 10469)]"
236,0.0,"[('average_q', 1.958233723585336), ('average_loss', 0.015449838061703393), ('n_updates', 10492)]"
237,1.0,"[('average_q', 1.9164216282096698), ('average_loss', 0.016994778392097322), ('n_updates', 10556)]"
238,0.0,"[('average_q', 1.9254900718645078), ('average_loss', 0.01852588604772583), ('n_updates', 10579)]"
239,0.0,"[('average_q', 1.9334076446908481), ('average_loss', 0.01799357626169379), ('n_updates', 10602)]"
240,0.0,"[('average_q', 1.9415253712135372), ('average_loss', 0.019591106721247694), ('n_updates', 10625)]"
241,0.0,"[('average_q', 1.9497996424285686), ('average_loss', 0.02118993862769071), ('n_updates', 10648)]"
242,0.0,"[('average_q', 1.9569169597087186), ('average_loss', 0.01952350557199807), ('n_updates', 10671)]"
243,0.0,"[('average_q', 1.9639147001235393), ('average_loss', 0.018963450971331813), ('n_updates', 10694)]"
244,1.0,"[('average_q', 1.9168318652739982), ('average_loss', 0.01795965466246108), ('n_updates', 10758)]"
245,0.0,"[('average_q', 1.9244533157188615), ('average_loss', 0.02104591164570551), ('n_updates', 10781)]"
246,0.0,"[('average_q', 1.9319519630287239), ('average_loss', 0.021936809571989818), ('n_updates', 10804)]"
247,0.0,"[('average_q', 1.9385860446306702), ('average_loss', 0.02154922417494272), ('n_updates', 10827)]"
248,0.0,"[('average_q', 1.9447973264859757), ('average_loss', 0.020295401250303418), ('n_updates', 10850)]"
249,1.0,"[('average_q', 1.8999944607269708), ('average_loss', 0.02057030542770174), ('n_updates', 10914)]"
250,0.0,"[('average_q', 1.9066249901880363), ('average_loss', 0.019292489271366512), ('n_updates', 10937)]"
251,0.0,"[('average_q', 1.9127638401636025), ('average_loss', 0.020136699727037206), ('n_updates', 10960)]"
252,1.0,"[('average_q', 1.8651532170306446), ('average_loss', 0.0184767899918748), ('n_updates', 11024)]"
253,1.0,"[('average_q', 1.8174597010515496), ('average_loss', 0.018369770133183763), ('n_updates', 11088)]"
254,0.0,"[('average_q', 1.8246421649638003), ('average_loss', 0.019562999103205518), ('n_updates', 11111)]"
255,0.0,"[('average_q', 1.8309116952148896), ('average_loss', 0.019670827782586362), ('n_updates', 11134)]"
256,1.0,"[('average_q', 1.7860653478505706), ('average_loss', 0.016323845285245112), ('n_updates', 11198)]"
257,0.0,"[('average_q', 1.7918687741390162), ('average_loss', 0.015601198600645528), ('n_updates', 11221)]"
258,0.0,"[('average_q', 1.7973711420248892), ('average_loss', 0.0153139770550293), ('n_updates', 11244)]"
259,0.0,"[('average_q', 1.80267160942458), ('average_loss', 0.015502224080569537), ('n_updates', 11267)]"
260,0.0,"[('average_q', 1.807979483732008), ('average_loss', 0.017086753425321764), ('n_updates', 11290)]"
261,0.0,"[('average_q', 1.812396588184356), ('average_loss', 0.01631124811913752), ('n_updates', 11313)]"
